"SEQPLT","YEAR","PSTATABB","PNAME","ORISPL","OPRNAME","OPRCODE","UTLSRVNM","UTLSRVID","SECTOR","BANAME","BACODE","NERC","SUBRGN","SRNAME","ISORTO","FIPSST","FIPSCNTY","CNTYNAME","CAMDFLAG","NUMUNT","NUMGEN","PLPRMFL","PLFUELCT","COALFLAG","CAPFAC","NAMEPCAP","NBFACTOR","RMBMFLAG","CHPFLAG","USETHRMO","PWRTOHT","ELCALLOC","PSFLAG","PLHTIAN","PLHTIOZ","PLHTIANT","PLHTIOZT","PLNGENAN","PLNGENOZ","PLNOXAN","PLNOXOZ","PLSO2AN","PLCO2AN","PLCH4AN","PLN2OAN","PLCO2EQA","PLHGAN","PLNOXRTA","PLNOXRTO","PLSO2RTA","PLCO2RTA","PLCH4RTA","PLN2ORTA","PLC2ERTA","PLHGRTA","PLNOXRA","PLNOXRO","PLSO2RA","PLCO2RA","PLCH4RA","PLN2ORA","PLC2ERA","PLHGRA","PLNOXCRT","PLNOXCRO","PLSO2CRT","PLCO2CRT","PLCH4CRT","PLN2OCRT","PLC2ECRT","PLHGCRT","UNNOX","UNNOXOZ","UNSO2","UNCO2","UNCH4","UNN2O","UNHG","UNHTI","UNHTIOZ","UNHTIT","UNHTIOZT","UNNOXSRC","UNNOZSRC","UNSO2SRC","UNCO2SRC","UNCH4SRC","UNN2OSRC","UNHGSRC","UNHTISRC","UNHOZSRC","BIONOX","BIONOXOZ","BIOSO2","BIOCO2","BIOCH4","BION2O","CHPCHTI","CHPCHTIOZ","CHPNOX","CHPNOXOZ","CHPSO2","CHPCO2","CHPCH4","CHPN2O","PLHTRT","PLGENACL","PLGENAOL","PLGENAGS","PLGENANC","PLGENAHY","PLGENABM","PLGENAWI","PLGENASO","PLGENAGT","PLGENAOF","PLGENAOP","PLGENATN","PLGENATR","PLGENATH","PLGENACY","PLGENACN","PLCLPR","PLOLPR","PLGSPR","PLNCPR","PLHYPR","PLBMPR","PLWIPR","PLSOPR","PLGTPR","PLOFPR","PLOPPR","PLTNPR","PLTRPR","PLTHPR","PLCYPR","PLCNPR","GEOID","CountyFIPS","TractCode","StateAbbr","COUNTY","E_TOTPOP","M_TOTPOP","RPL_EBM","RPL_HVM","RPL_SVM","E_PM","E_OZONE","E_DSLPM","E_COAL","EP_UNINSUR","EP_AGE65","EP_ASTHMA","EP_BPHIGH","EP_CANCER","EP_MHLTH","geometry"
6869,2021,"NC","Scarlet Solar","60921","Tri-County Elec Member Corp",18957,"Cypress Creek Renewables",61060,"IPP Non-CHP","Duke Energy Progress East","CPLE","SERC","SRVC","SERC Virginia/Carolina","","37","107","Lenoir","",1,1,"SUN","SOLAR","",0.22483,2,NA,"","",NA,NA,NA,"",NA,NA,34833,17797,3939,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34833,17797,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,3939,0,0,0,0,3939,3939,0,3939,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37107011100","37107","011100","NC","Lenoir",5847,664,0.2365,0.8,0.9564,8.94,0,0.16,0,17.2,19.5,11.1,41.7,7.1,16.3,c(-77.795061, 35.287803)
6426,2021,"NC","Crockett Farm","59561","Duke Energy Progress - (NC)",3046,"Strata Manager, LLC",64778,"IPP Non-CHP","Duke Energy Progress East","CPLE","SERC","SRVC","SERC Virginia/Carolina","","37","107","Lenoir","",1,1,"SUN","SOLAR","",0.20842,5,NA,"","",NA,NA,NA,"",NA,NA,80728,41246,9129,4664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80728,41246,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,9129,0,0,0,0,9129,9129,0,9129,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37107011400","37107","011400","NC","Lenoir",3709,414,0.5256,0.6,0.7041,8.44,0,0.15,0,8.7,22.9,10.2,37.3,7.3,16,c(-77.5525, 35.230833)
6657,2021,"NC","Lincolnton High School","56341","City of Lincolnton - (NC)",11035,"North Carolina Mun Power Agny #1",13630,"Electric Utility","Duke Energy Carolinas","DUK","SERC","SRVC","SERC Virginia/Carolina","","37","109","Lincoln","",1,1,"DFO","OIL","",0.0026,1.8,1,"","",NA,NA,NA,"",938,287,938,287,41,12,1.407,0.429,0.136,76.6,6.204,1.241,76.862,NA,68.634,71.5,6.634,3736.585,0.151,0.03,3749.386,NA,3,2.99,0.29,163.326,0.007,0.001,163.886,NA,68.634,71.5,6.634,3736.585,0.151,0.03,3749.386,NA,1.407,0.429,0.136,76.6,6.204,1.241,NA,938,287,938,287,"EIA","EIA","EIA","EIA","EIA","EIA","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22878.04878,0,41,0,0,0,0,0,0,0,0,0,41,0,0,41,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"37109070100","37109","070100","NC","Lincoln",5125,412,0.7624,0.6,0.8125,9.93,1,0.38,0,6.3,18.9,10.3,38.8,8,15.3,c(-81.262259, 35.477415)
6552,2021,"NC","Haynes Farm","58332","Duke Energy Carolinas, LLC",5416,"Strata Manager, LLC",64778,"IPP Non-CHP","Duke Energy Carolinas","DUK","SERC","SRVC","SERC Virginia/Carolina","","37","109","Lincoln","",1,1,"SUN","SOLAR","",0.18185,5,NA,"","",NA,NA,NA,"",NA,NA,70434,35986,7965,4070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70434,35986,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,7965,0,0,0,0,7965,7965,0,7965,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37109070800","37109","070800","NC","Lincoln",6848,484,0.7002,0.8,0.7164,9.92,1,0.28,0,18.4,16.5,10.5,35.6,6.4,17,c(-81.235278, 35.525833)
6655,2021,"NC","Lincoln Combustion Turbine","7277","Duke Energy Carolinas, LLC",5416,"Duke Energy Carolinas, LLC",5416,"Electric Utility","Duke Energy Carolinas","DUK","SERC","SRVC","SERC Virginia/Carolina","","37","109","Lincoln","Yes",17,16,"NG","GAS","",0.00179,1753.6,1,"","",NA,NA,NA,"",4098496.016,3293619.792,4098496.016,3293619.792,27526,2746,88.237,41.887,84.159,247693.322,6587.466,769.651,247890.343,NA,6.411,30.508,6.115,17997.044,0.239,0.028,18011.36,NA,0.043,0.025,0.041,120.87,0.002,0,120.966,NA,6.411,30.508,6.115,17997.044,0.239,0.028,18011.36,NA,88.237,41.887,84.159,247693.322,6587.466,769.651,NA,4098496.016,3293619.792,4098496.016,3293619.792,"EPA/CAMD","EPA/CAMD","EPA/CAMD","EPA/CAMD","EIA","EIA","--","EPA/CAMD","EPA/CAMD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148895.4449,0,11928.918,15597.082,0,0,0,0,0,0,0,0,27526,0,0,27526,0,0,0.433369106,0.566630894,0,0,0,0,0,0,0,0,1,0,0,1,0,"37109071002","37109","071002","NC","Lincoln",2676,248,0.4043,0.8,0.5921,10.01,1,0.25,0,9.5,19.4,10.7,37.9,7,16.7,c(-81.0347, 35.4317)
6507,2021,"NC","Freemont Solar Center LLC","59912","Duke Energy Carolinas, LLC",5416,"Heelstone Energy Holdings, LLC",59462,"IPP Non-CHP","Duke Energy Carolinas","DUK","SERC","SRVC","SERC Virginia/Carolina","","37","109","Lincoln","",1,1,"SUN","SOLAR","",0.19251,5,NA,"","",NA,NA,NA,"",NA,NA,74563,38097,8432,4308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74563,38097,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8432,0,0,0,0,8432,8432,0,8432,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37109071102","37109","071102","NC","Lincoln",5841,262,0.4423,0,0.1047,10.04,1,0.34,0,3.6,17.1,8.9,29.9,7.1,12.4,c(-80.997219, 35.427587)
6419,2021,"NC","Cowans Ford","2722","Duke Energy Carolinas, LLC",5416,"Duke Energy Carolinas, LLC",5416,"Electric Utility","Duke Energy Carolinas","DUK","SERC","SRVC","SERC Virginia/Carolina","","37","109","Lincoln","",4,4,"WAT","HYDRO","",0.05848,350,NA,"","",NA,NA,NA,"",NA,NA,1585561,624447,179301,70615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1585561,624447,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,179301,0,0,0,0,0,0,0,179301,0,0,179301,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"37109071201","37109","071201","NC","Lincoln",1839,173,0.3833,0.2,0.131,10.03,1.33,0.3,0,7.6,24.3,8.4,32.9,8.2,11,c(-80.9588, 35.4346)
6503,2021,"NC","Franklin (NC)","2745","Duke Energy Carolinas, LLC",5416,"Northbrook Carolina Hydro II, LLC",63010,"IPP Non-CHP","Duke Energy Carolinas","DUK","SERC","SRVC","SERC Virginia/Carolina","","37","113","Macon","",2,2,"WAT","HYDRO","",0.54201,1,NA,"","",NA,NA,NA,"",NA,NA,41988,16537,4748,1870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41988,16537,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,4748,0,0,0,0,0,0,0,4748,0,0,4748,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"37113970100","37113","970100","NC","Macon",2790,356,0.0174,0.6,0.3546,8.03,0.33,0.1,0,7.6,22.4,9.3,41.4,9.3,13.1,c(-83.3708, 35.2194)
6815,2021,"NC","Queens Creek","6438","Duke Energy Carolinas, LLC",5416,"Duke Energy Carolinas, LLC",5416,"Electric Utility","Duke Energy Carolinas","DUK","SERC","SRVC","SERC Virginia/Carolina","","37","113","Macon","",1,1,"WAT","HYDRO","",0.33138,1.4,NA,"","",NA,NA,NA,"",NA,NA,35939,14154,4064,1601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35939,14154,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,4064,0,0,0,0,0,0,0,4064,0,0,4064,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"37113970200","37113","970200","NC","Macon",3828,467,0.117,0.6,0.8144,8.11,0.33,0.08,0,6.1,29.4,9.9,40.6,9,15,c(-83.676016, 35.27127)
6733,2021,"NC","Nantahala","2747","Duke Energy Carolinas, LLC",5416,"Duke Energy Carolinas, LLC",5416,"Electric Utility","Duke Energy Carolinas","DUK","SERC","SRVC","SERC Virginia/Carolina","","37","113","Macon","",1,1,"WAT","HYDRO","",0.56391,43.2,NA,"","",NA,NA,NA,"",NA,NA,1887094,743202,213400,84044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1887094,743202,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,213400,0,0,0,0,0,0,0,213400,0,0,213400,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"37113970200","37113","970200","NC","Macon",3828,467,0.117,0.6,0.8144,8.11,0.33,0.08,0,6.1,29.4,9.9,40.6,9,15,c(-83.6762, 35.2715)
6543,2021,"NC","Hardison Farm Solar, LLC","60415","Virginia Electric & Power Co",19876,"Cypress Creek Renewables",61060,"IPP Non-CHP","PJM Interconnection, LLC","PJM","SERC","SRVC","SERC Virginia/Carolina","PJM","37","117","Martin","",1,1,"SUN","SOLAR","",0.21569,5.2,NA,"","",NA,NA,NA,"",NA,NA,86884,44392,9825,5020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86884,44392,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,9825,0,0,0,0,9825,9825,0,9825,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37117970100","37117","970100","NC","Martin",4508,306,0.2046,0.8,0.6916,7.77,0,0.13,0,7,16.3,10.5,40.8,7.5,15.4,c(-77.02194, 35.83079)
6613,2021,"NC","Jamesville Road Solar, LLC","62329","Virginia Electric & Power Co",19876,"Greenbacker Renewable Energy Corporation",60025,"IPP Non-CHP","PJM Interconnection, LLC","PJM","SERC","SRVC","SERC Virginia/Carolina","PJM","37","117","Martin","",1,1,"SUN","SOLAR","",0.26128,5,NA,"","",NA,NA,NA,"",NA,NA,101199,51705,11444,5847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101199,51705,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,11444,0,0,0,0,11444,11444,0,11444,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37117970100","37117","970100","NC","Martin",4508,306,0.2046,0.8,0.6916,7.77,0,0.13,0,7,16.3,10.5,40.8,7.5,15.4,c(-76.801491, 35.845354)
6698,2021,"NC","Mill Pond Solar, LLC","62328","Virginia Electric & Power Co",19876,"Greenbacker Renewable Energy Corporation",60025,"IPP Non-CHP","PJM Interconnection, LLC","PJM","SERC","SRVC","SERC Virginia/Carolina","PJM","37","117","Martin","",1,1,"SUN","SOLAR","",0.26829,5,NA,"","",NA,NA,NA,"",NA,NA,103914,53093,11751,6004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103914,53093,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,11751,0,0,0,0,11751,11751,0,11751,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37117970100","37117","970100","NC","Martin",4508,306,0.2046,0.8,0.6916,7.77,0,0.13,0,7,16.3,10.5,40.8,7.5,15.4,c(-76.790764, 35.829426)
6449,2021,"NC","Domtar Paper Co LLC Plymouth NC","50189","Virginia Electric & Power Co",19876,"Domtar Paper Company LLC",55903,"Industrial CHP","PJM Interconnection, LLC","PJM","SERC","SRVC","SERC Virginia/Carolina","PJM","37","117","Martin","",3,2,"BLQ","BIOMASS","",0.3577,114,0.737160071,"Yes","Yes",14905836.8,0.082,0.098333,"",1999260.302,757726.852,1999260.302,757726.852,357217.48,140849.822,175.295,64.101,308.542,10732.406,63665.887,12257.548,13354.605,NA,0.981,0.91,1.727,60.089,0.178,0.034,74.77,NA,0.175,0.169,0.309,10.736,0.032,0.006,13.36,NA,0.981,0.91,1.727,60.089,0.178,0.034,74.77,NA,1782.677,651.882,3137.739,2115082.663,647454.239,124653.909,NA,20331603.42,7705750.892,20331603.42,7705750.892,"EIA","EIA","EIA","EIA","EIA","EIA","--","EIA","EIA",NA,NA,NA,2005938.782,NA,NA,18332343.12,6948024.04,1607.382,587.781,2829.197,98411.474,583788.352,112396.361,5596.759326,0,7567.783,22820.664,0,0,326829.04,0,0,0,0,0,30388.447,326829.04,326829.04,357217.487,0,0,0.021185365,0.06388451,0,0,0.914930125,0,0,0,0,0,0.085069875,0.914930125,0.914930125,1,0,"37117970100","37117","970100","NC","Martin",4508,306,0.2046,0.8,0.6916,7.77,0,0.13,0,7,16.3,10.5,40.8,7.5,15.4,c(-76.7831, 35.8628)
7045,2021,"NC","Williamston West Farm, LLC","60484","Virginia Electric & Power Co",19876,"Strata Manager, LLC",64778,"IPP Non-CHP","PJM Interconnection, LLC","PJM","SERC","SRVC","SERC Virginia/Carolina","PJM","37","117","Martin","",1,1,"SUN","SOLAR","",0.20198,4.9,NA,"","",NA,NA,NA,"",NA,NA,76668,39173,8670,4430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76668,39173,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8670,0,0,0,0,8670,8670,0,8670,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37117970200","37117","970200","NC","Martin",3905,449,0.1419,0.8,0.9471,7.96,0,0.19,0,14.4,25.3,10.8,44.8,8.2,14.6,c(-77.108044, 35.836544)
7043,2021,"NC","Williamston Solar","59176","Virginia Electric & Power Co",19876,"Strata Manager, LLC",64778,"IPP Non-CHP","PJM Interconnection, LLC","PJM","SERC","SRVC","SERC Virginia/Carolina","PJM","37","117","Martin","",1,1,"SUN","SOLAR","",0.20411,5,NA,"","",NA,NA,NA,"",NA,NA,79058,40393,8940,4568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79058,40393,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8940,0,0,0,0,8940,8940,0,8940,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37117970200","37117","970200","NC","Martin",3905,449,0.1419,0.8,0.9471,7.96,0,0.19,0,14.4,25.3,10.8,44.8,8.2,14.6,c(-77.063056, 35.801111)
6691,2021,"NC","Meadows PV 1","59513","Virginia Electric & Power Co",19876,"Fresh Air Energy XVIII, LLC",59263,"IPP Non-CHP","PJM Interconnection, LLC","PJM","SERC","SRVC","SERC Virginia/Carolina","PJM","37","117","Martin","",1,1,"SUN","SOLAR","",0.19694,20,NA,"","",NA,NA,NA,"",NA,NA,305117,155895,34504,17629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,305117,155895,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,34504,0,0,0,0,34504,34504,0,34504,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37117970200","37117","970200","NC","Martin",3905,449,0.1419,0.8,0.9471,7.96,0,0.19,0,14.4,25.3,10.8,44.8,8.2,14.6,c(-77.126944, 35.836944)
6708,2021,"NC","Modlin Solar Farm","60417","Virginia Electric & Power Co",19876,"Cypress Creek Renewables",61060,"IPP Non-CHP","PJM Interconnection, LLC","PJM","SERC","SRVC","SERC Virginia/Carolina","PJM","37","117","Martin","",1,1,"SUN","SOLAR","",0.21943,4.9,NA,"","",NA,NA,NA,"",NA,NA,83291,42556,9419,4812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83291,42556,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,9419,0,0,0,0,9419,9419,0,9419,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37117970300","37117","970300","NC","Martin",3774,393,0.1168,0.8,0.8536,7.98,0,0.17,0,5,25.1,11.2,44.5,7.7,15.4,c(-77.11023, 35.85028)
6612,2021,"NC","Jakana Solar","59170","Virginia Electric & Power Co",19876,"Strata Manager, LLC",64778,"IPP Non-CHP","PJM Interconnection, LLC","PJM","SERC","SRVC","SERC Virginia/Carolina","PJM","37","117","Martin","",1,1,"SUN","SOLAR","",0.21541,5,NA,"","",NA,NA,NA,"",NA,NA,83433,42629,9435,4821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83433,42629,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,9435,0,0,0,0,9435,9435,0,9435,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37117970300","37117","970300","NC","Martin",3774,393,0.1168,0.8,0.8536,7.98,0,0.17,0,5,25.1,11.2,44.5,7.7,15.4,c(-77.081111, 35.875278)
6479,2021,"NC","Everetts Wildcat Solar, LLC","59549","Virginia Electric & Power Co",19876,"Everetts Wildcat Solar, LLC",59289,"IPP Non-CHP","PJM Interconnection, LLC","PJM","SERC","SRVC","SERC Virginia/Carolina","PJM","37","117","Martin","",1,1,"SUN","SOLAR","",0.23071,5,NA,"","",NA,NA,NA,"",NA,NA,89358,45656,10105,5163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89358,45656,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,10105,0,0,0,0,10105,10105,0,10105,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37117970300","37117","970300","NC","Martin",3774,393,0.1168,0.8,0.8536,7.98,0,0.17,0,5,25.1,11.2,44.5,7.7,15.4,c(-77.111389, 35.847222)
6683,2021,"NC","MC1 Solar","60395","Virginia Electric & Power Co",19876,"MC1 Solar Farm, LLC",60190,"IPP Non-CHP","PJM Interconnection, LLC","PJM","SERC","SRVC","SERC Virginia/Carolina","PJM","37","117","Martin","",1,1,"SUN","SOLAR","",0.2026,5,NA,"","",NA,NA,NA,"",NA,NA,78473,40094,8874,4534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78473,40094,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8874,0,0,0,0,8874,8874,0,8874,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37117970500","37117","970500","NC","Martin",5306,432,0.2056,0.8,0.7458,8.01,0,0.14,0,10.5,19.5,10.5,40.7,7.3,15.9,c(-77.1397, 35.8748)
7044,2021,"NC","Williamston Speight Solar, LLC","60787","Virginia Electric & Power Co",19876,"Williamston Speight Solar, LLC",60454,"IPP Non-CHP","PJM Interconnection, LLC","PJM","SERC","SRVC","SERC Virginia/Carolina","PJM","37","117","Martin","",1,1,"SUN","SOLAR","",0.21568,15,NA,"","",NA,NA,NA,"",NA,NA,250611,128045,28340,14480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250611,128045,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,28340,0,0,0,0,28340,28340,0,28340,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37117970500","37117","970500","NC","Martin",5306,432,0.2056,0.8,0.7458,8.01,0,0.14,0,10.5,19.5,10.5,40.7,7.3,15.9,c(-77.164201, 35.887545)
6692,2021,"NC","Meeks Solar, LLC","63267","Edgecombe-Martin County E M C",5656,"Alchemy Renewable Energy",62627,"IPP Non-CHP","PJM Interconnection, LLC","PJM","SERC","SRVC","SERC Virginia/Carolina","PJM","37","117","Martin","",1,1,"SUN","SOLAR","",0.20719,2,NA,"","",NA,NA,NA,"",NA,NA,32100,16401,3630,1855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32100,16401,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,3630,0,0,0,0,3630,3630,0,3630,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37117970600","37117","970600","NC","Martin",3263,293,0.6021,1,0.9376,8.2,0,0.16,0,14.4,22.5,12.2,51,7.9,16.7,c(-77.291111, 35.815556)
