"FIPS_Code","Unemployment_rate_2000","Unemployment_rate_2001","Unemployment_rate_2002","Unemployment_rate_2003","Unemployment_rate_2004","Unemployment_rate_2005","Unemployment_rate_2006","Unemployment_rate_2007","Unemployment_rate_2008","Unemployment_rate_2009","Unemployment_rate_2010","Unemployment_rate_2011","Unemployment_rate_2012","Unemployment_rate_2013","Unemployment_rate_2014","Unemployment_rate_2015","Unemployment_rate_2016","Unemployment_rate_2017","Unemployment_rate_2018","Unemployment_rate_2019","Unemployment_rate_2020","Unemployment_rate_2021","Unemployment_rate_2022"
37029,3,4,4.7,4.3,4.1,4.3,4.6,4.3,5.4,8.8,8.3,8.5,8,6.9,5.9,5.7,5.1,4.4,3.8,3.8,5.5,4.1,3.8
37031,4.2,5.4,6.2,5.6,5,4.9,4.5,4.3,5.4,9,9.5,9.7,9.1,7.6,6,5.8,5.2,4.4,4.4,4.1,6.2,4.2,3.5
37033,3.8,6.8,8.4,9.1,8.4,8.3,7.7,7.2,8.1,13,13.1,11.8,10.9,8.8,7,6.2,5.4,4.7,4.5,4.4,7.6,5.4,4
37035,2.8,6.4,8.7,8.3,6.9,6.6,5.8,5.9,7.1,14.5,12.9,11.7,10.4,8.3,6.2,5.4,4.7,4.2,3.6,3.6,7.9,4.7,3.4
37037,2.8,4.1,5.6,5.4,4.2,4.3,4.1,4.1,4.9,8.3,8.5,8.1,8,6.1,4.7,4.7,4.2,3.9,3.4,3.3,5.3,3.7,3.1
37039,6.5,8.8,10.7,8.5,6.4,6.4,5.8,6.7,9.2,15.9,12.8,11.8,11.2,9,6.9,6.4,5.7,5,4.5,4.4,7.8,5.1,4
37041,4,5.5,6.3,5.5,4.9,5.2,5.4,6.6,8.7,12.3,11.9,12.2,11.1,9.6,7.7,7.1,6.4,5.3,4.5,4.6,6,5.1,4
37043,4.1,4.9,6,5.1,4.4,4.5,4.2,4.4,6.5,12.2,12.4,11.5,10.6,8.5,6.4,6,5.5,5,4.4,4.5,7.3,5.1,4
37045,5,9.3,10.6,9,7.9,7.4,6.8,6.4,8.2,15.7,14.6,12.4,11.3,9.2,7.1,6.3,5.5,4.6,4,3.9,7.7,5.4,3.8
37047,7.7,8.4,9.3,8.2,6.7,6.8,6,5.8,7.8,13.4,13.3,13.4,12.5,10,8.3,7.4,6.4,5.5,5,4.9,8,6.3,4.2
37049,4.2,5.7,6.3,6,5.1,5,4.7,4.6,6,10.8,10.6,10.5,9.7,8.4,6.7,6,5.2,4.6,4.3,4,6.4,4.8,3.7
37051,4.5,6.1,7.1,6.5,5.6,5.8,5.8,5.7,6.2,9.3,10,10.6,10.8,9.4,7.8,7.2,6.4,5.7,5.2,5.1,9.3,6.9,5.1
37053,2.8,3,3.1,3.4,3.1,3.3,3.6,3.4,4.4,7.2,8.8,9.1,8.8,7.7,6.1,5.7,5.1,4.3,3.6,3.5,6.1,4.2,3.5
37055,4.3,5.6,5.8,5.3,5,5,4.8,5.3,6.5,10.6,12,13.1,12.6,10.9,8.2,7.4,6.8,5.9,5.2,4.7,9.8,5.9,4.3
37057,3.3,6.2,6.9,7.5,6.9,6.4,6.3,6,7.1,13.3,12.2,11,9.9,8,6.1,5.5,4.8,4.3,3.7,3.6,6.9,4.6,3.5
37059,4.2,5.3,6,6.4,5.3,4.5,4.5,5.3,6.1,11.8,11.7,10.6,9.3,7.3,5.7,5,4.5,4,3.5,3.4,6.6,4.4,3.4
37061,4.3,6.2,7.7,7.1,6.1,6.4,5.6,4.8,5.8,9.9,9.2,9.4,9.3,7.8,6.2,5.7,5.3,4.9,4.3,4,5.5,4.5,3.7
37063,3,4.4,6.1,5.8,4.8,4.6,4.2,4.1,4.7,8.1,8.2,8.1,7.6,6.1,5,5,4.5,4.1,3.6,3.4,6.3,4.3,3.2
37065,5.9,8.3,11.4,10.3,9.1,9,8.6,8.1,10.2,16.5,15.6,15.5,14.6,12.6,10,9.5,8.7,7.7,6.9,5.9,10.4,8.4,6.5
37067,3.2,4.7,6,5.8,5.3,5,4.6,4.7,5.7,9.9,10,9.8,9.1,7.3,5.8,5.4,4.9,4.4,3.9,3.7,7.3,5,3.7
37069,3.3,5,6.8,6.5,5.5,5.1,4.5,4.8,6.3,10.7,10.8,10.6,9.9,8,6.3,5.8,5.2,4.7,4.1,4,6.6,4.8,3.6
37071,5.5,7.6,8,7.6,6.8,6.5,5.9,6.1,7.6,14.4,13.4,11.9,10.7,8.7,6.6,5.9,5.3,4.6,4,3.9,7.9,5.2,3.7
37073,3.4,4.4,4.6,4.3,4.3,4.4,4.3,4.6,5.3,7.8,7.9,8.2,7.9,6.8,5.8,5.4,5.1,4.4,4,4,5.6,4.4,3.5
37075,6.6,9,10.2,8.7,8.4,7.4,6.8,7.7,10.7,17.8,17.4,18.1,18.1,14.9,13,11.9,8.8,6.8,5.9,5.3,9.8,6.9,5.4
37077,4.4,6.4,7.6,8.1,7.2,6.4,5.6,5.5,6.7,10.9,9.6,8.9,8.2,6.7,5.3,4.9,4.3,3.8,3.4,3.3,5.7,4.1,3.2
37079,4.7,6.8,7.6,7,6.6,6.6,5.9,5.9,6.6,10.9,10,9.6,8.8,7.6,6,5.5,5.3,4.4,3.9,3.7,5.5,4.2,3.2
37081,3.3,5.1,6.6,6.4,5.7,5.4,5,5.1,6,11.1,11,10.5,9.8,8,6.4,5.8,5.2,4.8,4.2,4.1,8.4,5.7,4.1
37083,6.1,9.8,10.7,8.9,8.2,7.6,7,6.9,9,14.1,14.6,14.6,13.9,11.5,9.4,8.7,7.9,7.3,6.1,5.6,9,7.5,5.5
37085,3.8,6.2,7.8,6.8,5.7,5.7,5.3,5.2,6.6,11.9,11.2,11.4,10.9,9,7.2,6.6,5.8,5.1,4.7,4.6,7.3,5.4,4.1
37087,3.9,5.7,6.7,5.5,4.9,4.8,4.4,4.4,5.6,10,10.2,10.1,9.3,7.6,5.6,5.2,4.5,4,3.4,3.4,7.4,4.3,3.2
37089,3,4.3,5.4,5.1,4.5,4.5,3.9,3.8,4.7,9.2,9,8.5,7.7,6,4.9,4.7,4.3,3.8,3.3,3.3,6.8,4.2,3.2
37091,5.2,7.2,7.5,6.4,6.2,6.3,6,5.7,6.7,10.1,10.5,11.3,11,9.1,7.2,7,6.6,5.8,5.1,5.1,6.8,6.6,5.1
37093,5.7,6.7,8,7.8,6.2,6.2,5.7,5.5,5.7,8.4,10,10.9,10.9,9.6,8.1,7.8,6.6,5.8,5.1,4.9,8.4,6.5,4.9
37095,5.7,7.3,7.8,7.8,6.8,6.3,5.8,6.1,7,9.1,11,13.4,13.8,11.3,8.9,9,9.5,8.4,8.3,8.5,10.2,6.6,5.6
37097,3.5,5.8,6.9,6.8,5.7,5.4,4.7,5,6.4,13.3,12.8,11.4,10.2,8.1,6.1,5.4,4.8,4.3,3.7,3.6,7.2,4.7,3.4
37099,3.9,4.3,5.2,5.1,4.5,4.4,3.9,4,5.1,9.3,10.8,11.2,10.8,8.6,6.5,6,5.4,4.8,4.2,4.1,7.5,4.6,3.8
37101,2.9,4.3,5.9,5.6,4.8,4.8,4.3,4.4,5.7,10.4,9.8,9.5,8.6,6.9,5.5,5.2,4.7,4.2,3.7,3.6,6.2,4.3,3.3
37103,4.6,5.7,7.1,5.9,5.1,5.2,4.9,4.8,6.4,11.2,11.1,10.6,10.2,8.2,6.5,5.7,5.3,4.4,4.2,3.9,5.6,4.3,3.4
37105,4,6.1,7.9,7.5,6.2,5.9,5.8,6.1,7.6,14.8,12.6,12.3,11.6,9.9,7.9,7.1,5.9,5.1,4.4,4.4,7.9,5.5,4.2
37107,5.3,8.1,8.9,7.8,6.3,6.2,6,5.7,7.2,12.3,11.7,10.9,10,8.4,6.9,6.3,5.9,4.5,4,3.7,6.1,5.1,3.7
37109,3.8,6.7,7.4,7.3,6.4,6,5.4,5.3,7.3,14.4,12.6,11.2,9.8,8,6,5.4,4.7,4,3.5,3.5,6.4,4.1,3.1
37111,4.3,7.3,8.6,7.6,6.9,7.6,6.6,6,8.2,15.9,13.2,12.4,11.1,8.7,6.2,5.4,4.8,4.1,3.4,3.8,6.9,4.6,3.5
37113,3.9,4.6,5.6,5.2,5,5,4.7,4.4,6,11.5,11.4,11.3,10.9,8.9,6.4,6.1,5.4,4.6,4,3.9,6.6,4.3,3.5
37115,3.8,5.6,6.2,5.5,5.6,5.5,4.5,4.3,5.7,9.8,10.3,10.3,10,8,6,5.6,4.9,4.3,3.7,3.6,6.8,4.4,3.4
37117,7,7,6.8,7.5,7.1,6.2,5.9,5.7,6.5,11.1,12.6,12.5,12.3,10.2,7.6,7.6,6.8,5.6,5,4.9,6.8,5.7,4.4
37119,3,4.4,6.1,6.1,5.4,5.3,4.8,4.9,6,11,10.6,9.9,9,7.3,5.8,5.3,4.7,4.3,3.8,3.6,7.6,4.9,3.5
37121,4.5,9.1,10.4,8.2,7.3,7.8,6.7,7.7,8.1,13,12.3,11.9,12.5,10.8,7.5,6.8,6.1,5.2,4.5,4.5,7.6,5.2,4.2
37123,3.9,6.9,8.4,9.3,7.6,7.3,7.2,6.8,8.2,14,12.2,11.8,10.8,8.1,6.2,5.6,5.2,4.6,4,3.9,6.6,4.8,3.7
37125,3.6,4.9,6.7,6.8,5.9,5.4,5.1,4.9,6.1,10.6,10,9.5,9,7.6,5.9,5.7,5,4.5,3.9,3.8,7.2,4.7,3.7
37127,4.6,6.4,8.2,7.5,6.7,6.4,5.9,5.7,7.4,12.6,12.4,12.5,11.8,10.1,7.7,7.2,6.6,6,5.1,4.8,8.2,6.3,5
37129,3.7,5,6.6,5.9,4.7,4.4,4,4.1,5.2,9.7,9.6,9.5,8.8,7.3,5.7,5.3,4.7,4.1,3.9,3.6,7.1,4.3,3.3
37131,5.5,8.5,9.7,8.3,7.5,7.1,6.2,6.4,7.8,11.8,11.5,12.2,11.8,9.7,7.8,7.4,7.3,6.2,5.1,5.1,7.2,6.3,4.9
37133,4.4,5.5,6.8,6.8,5.8,5.7,4.8,4.8,5.7,8.8,8.2,8.3,8.2,6.8,5.9,5.8,5.5,5.2,4.9,4.6,7.2,5.2,4.3
37135,2.5,3.5,4.5,4.5,4.1,4,3.6,3.5,4,6.7,6.5,6.5,6.3,5.2,4.5,4.6,4.2,3.8,3.3,3.3,5.2,3.6,3
37137,4.1,5.6,6,5.8,4.9,4.8,4.9,4.6,6,10.4,10.1,9.7,9.2,8.2,6.5,5.9,5.3,4.6,4.2,3.7,5.5,4.4,3.6
37139,3.8,5.1,5.8,5.4,4.9,5.1,5.4,5.4,6.9,10.4,9.8,10.3,10.3,9.4,7.8,7.2,6.3,5.5,4.8,4.6,7.2,5.5,4.5
37141,4.1,5.7,8,6.9,5.2,5.1,4.5,4.6,6.1,11.4,11.3,11.3,10.7,8.8,6.9,6,5.3,4.6,4.2,3.9,6.4,4.3,3.5
37143,3.9,5.5,5.8,5.3,5,5.1,5.7,5.6,6.8,11,10.5,11,10.7,9.3,7.6,7,6.4,5.6,4.9,4.9,6.7,5.5,4.5
37145,4.4,6.9,7.9,8,7,6.8,6.7,7.3,7.3,11.8,12.3,11.9,11.3,9.8,7.5,6.7,5.5,4.7,4.2,4.2,7.1,5.2,3.8
37147,4.2,5.9,6.9,6.8,6.1,6.2,5.6,5.5,6.5,10.5,10.1,10.1,9.3,7.8,6.3,6,5.6,4.9,4.3,4.2,6.7,5.3,4.1
37149,3.6,4.3,5.5,5,4.7,4.5,3.8,3.7,4.8,9.5,10,9.3,8.7,6.4,5.2,5,4.6,4.2,3.8,3.7,6.1,4.8,3.8
37151,3.4,5.6,6.6,6.5,5.4,5.1,5,5.1,6.4,11.7,11.9,10.9,10.2,8.4,6.4,5.6,4.9,4.4,3.8,3.8,7.2,4.8,3.6
37153,5.4,8.4,11,10.2,8.5,8.2,8.1,8,9.3,14.6,14.7,14.6,13.7,11.4,8.7,7.8,6.9,6,5.5,5.2,9,7.3,5
37155,6.8,9.8,10.1,8.9,7.6,7.3,6.6,6.7,8,12.4,13.6,14.2,13.6,11.5,9.2,8.4,8,6.5,5.9,5.3,8.7,7.6,5.5
37157,4.8,7,8.3,9.3,7.8,7,6.4,6.7,7.5,13.2,13.1,12.3,11.5,9.4,7.3,6.5,5.7,5.2,4.6,4.4,8.2,5.6,4.1
37159,4.5,6.6,6.6,7.9,7.7,5.8,5.4,6.5,6.8,13.2,13.9,12.4,11.1,9,6.9,6,5.6,4.7,4,4,7.8,5.1,3.6
37161,5.9,7.6,9.7,8.9,9.6,9.2,8.3,6.9,8.1,16.9,16.6,14.6,13.5,10.9,8.3,7.7,6.7,6.1,5.2,4.8,9.2,6.5,4.7
37163,3.5,6.2,7.1,6,5.2,5.2,4.9,4.3,5.4,9.2,9.6,9.8,9.6,7.9,6.3,5.8,5.5,4.8,4.1,3.8,5.7,4.6,3.7
37165,6.4,9.4,10.2,11.9,11.4,10.3,9.5,10.8,11,17.5,17.5,18,17.5,14.7,11.6,10.5,9.1,7.7,7.4,6.5,11.9,9.5,6.4
37167,3.9,7.2,7.5,7.6,6.6,5.8,5.5,5.3,6.5,12.6,13.1,11.8,10.2,7.9,5.9,5.3,4.6,4.1,3.6,3.7,6.2,4.4,3.3
37169,3.5,5.3,6.3,6.3,5.6,5.3,4.6,4.7,5.9,11.1,11.3,10.4,9.5,7.6,5.9,5.4,4.8,4.2,3.7,3.6,6.3,4.3,3.3
37171,4.1,6.3,8.2,7.9,6.4,6.3,5.5,5.8,7.8,13,11.9,10.8,9.9,8.1,6,5.4,4.8,4.2,3.6,3.6,6.8,4.5,3.4
37173,8.9,8,8.9,8.3,7.7,7.3,6.1,6.8,7.9,12.5,14.6,15.6,15,12.1,8.7,7.6,6.1,5.1,4.3,3.9,8.4,4.6,3.2
37175,3.3,5.1,7.6,9.2,7.4,5.7,4.5,4,5.1,9.7,9.7,9.4,8.9,7.2,5.7,5.4,4.9,4.3,3.8,3.7,6,4.2,3.4
37177,7.3,8,8.8,9.2,7.2,7.8,6.2,6.1,7.1,11.3,14.7,14.9,13.9,12.6,9.7,9.4,8.5,7.7,6.3,6,9.2,6.9,5.2
37179,2.8,4.1,5.5,5.4,5.1,4.8,4.3,4.3,5.5,10.4,9.9,9.1,8,6.4,5.1,4.8,4.4,4,3.5,3.5,5.8,4,3.1
37181,6.9,9.2,10.4,11.2,10.3,9.1,8,7.2,8.9,14.2,14,14.9,13.8,11.2,9.1,8.5,7.2,6.2,5.9,5.7,9.9,7.9,5.8
37183,2.4,4,5.9,5.5,4.6,4.4,3.9,3.8,4.6,8.6,8.2,7.8,7.3,5.8,4.8,4.7,4.3,3.9,3.5,3.4,6.3,4.1,3.1
37185,6.1,8.6,9.4,8.7,7.8,7.5,6.8,6.7,8.4,13.7,13.6,13.9,12.7,10.6,8.6,8.2,7.3,6.9,6,5.6,9.6,7.8,6.3
37187,5.4,7.2,8.3,8.4,7.4,7.1,7.2,7,7.7,12.3,14.1,16.9,15.7,12.1,9.4,8.6,7.4,6.6,6,5.7,8,7,5.1
37189,2.9,3.7,4.7,4.6,4.3,4.2,4,3.7,4.8,8.3,7.8,7.9,7.6,6.2,5,4.8,4.5,4.1,3.6,3.4,6.2,3.8,3.2
37191,4,5.7,6.7,6.4,5.6,5.6,5.1,4.9,5.8,9.1,9.1,9,8.7,7.5,6.2,6,5.8,5,4.4,4.1,6.3,5.1,4
37193,3.6,6.1,8.7,7.7,6.4,6.1,5.8,5.9,7.5,13.2,13.3,11.8,10.6,8.7,6.4,5.6,4.8,4.3,3.8,4,6.7,4.8,3.8
37195,5.6,7.4,8,8.5,8.6,8.5,7.6,6.8,7.7,13.2,13.8,13.9,13.3,11.4,9.2,9.4,8.2,7.2,6.2,5.7,8.7,6.8,5.1
37197,3.6,5.2,6.1,6.4,5.6,4.9,4.6,4.6,5.6,10.9,10.9,10.3,9.4,7.5,5.5,4.9,4.4,3.9,3.4,3.4,7,4.3,3.3
37199,3.7,9.8,9.7,7.4,6.9,7.6,6,6.3,7.6,12.5,11.7,11.3,10.9,9.3,6.6,5.8,5.2,4.6,3.6,3.7,6.5,4.4,3.6
38000,3,2.8,3.4,3.5,3.4,3.3,3.1,3,3.1,3.9,3.7,3.3,2.9,2.9,2.6,2.8,3.1,2.6,2.4,2.2,5,3.1,2.1
38001,2.7,2.6,3.2,2.8,2.6,3.2,2.8,2.4,2.3,3.1,2.8,2.7,2.7,2.5,2.6,2.9,2.6,2.5,1.9,2,3.6,2.9,2.2
38003,3.2,2.8,3.1,3.3,3.2,3.4,3.5,3,2.8,4.1,4.4,3.8,3.3,3.2,3,3.2,3.2,2.8,2.5,2.8,3.8,2.6,2.2
38005,6,5.7,5.4,5.2,4.9,5.5,5.8,6.4,6.2,5.8,5.3,5.8,6.7,7.5,6.3,4.6,4,3.6,3.6,3.9,6.6,4.2,2.9
38007,2.5,2.2,2.6,2.8,2.4,2.8,2.5,2.4,2.1,2.3,3.1,3.7,3.2,2.8,2.9,3,3,2.9,2.6,2.5,3.7,2.4,2
38009,3.8,3.2,4.1,4.5,4,4,3.6,3.5,3.2,3.7,3.9,3.6,3.2,3.8,3.3,4.4,4.7,3.3,3.1,3.1,5.2,4,3
38011,2.1,2.1,2.2,2.1,2.4,2.3,2.1,1.9,2.1,2.9,2.5,2.1,1.8,2,1.8,1.8,2.2,1.7,1.7,1.5,3.3,2.1,1.7
38013,2.9,3,3.3,3.1,3.4,2.6,2.4,2.5,2.4,3.1,2.7,2.3,1.9,2.2,2.5,3.3,4.5,3.1,2.1,2.1,5.1,3.6,2
38015,2.3,2.3,2.9,2.9,2.8,2.8,2.6,2.6,2.7,3.4,3.5,3.1,2.7,2.5,2.4,2.4,2.6,2.4,2.4,2.2,4.2,2.6,1.9
38017,2.1,2.1,2.6,2.7,2.6,2.6,2.5,2.5,2.6,3.9,3.5,3.1,2.8,2.7,2.4,2.2,2.2,2.1,2.1,1.9,4.2,2.4,1.8
38019,3.4,3.1,3.6,3.5,3.6,3.6,3.3,3,3,3.3,3,2.9,3,3.3,2.8,2.8,2.7,2.6,2.4,2.6,3.4,2.6,2.4
38021,2.1,2.4,2.7,2.9,2.7,2.7,2.7,2.6,2.9,5,3.2,2.8,2.6,2.3,2,1.9,1.9,1.7,1.6,1.8,3.2,2.3,1.7
38023,2.9,2.7,3.2,3.2,3.4,3.2,3.6,3.2,3.1,3.5,2,1.7,1.5,1.4,1.5,1.8,2.6,1.6,1.2,1.3,3.1,2.1,1.3
38025,3.2,3.3,3.7,3.5,3.5,3.3,3.2,3.7,3.1,4,3.1,2,1.5,1.4,1.2,2,3.1,2.1,1.5,1.5,4.4,2.8,1.3
38027,4.2,4.1,4.8,4.8,4.9,5.4,4.9,5.3,5.4,5,4.7,4.7,4.9,6,5.4,4.8,4.3,4.7,4.6,4,4.5,3.3,2.9
38029,4.2,4.3,5.1,5.4,5.4,5.1,4.7,5,4.7,6.4,6.7,5.8,5.1,5.3,5.5,4.9,4.4,4,4.5,3.8,4.7,3.9,4.3
38031,2.9,2.9,3.3,3.3,3.1,3,3.2,3.3,2.9,3.5,3.4,3.1,3,3.4,3,2.9,3,2.4,2.4,2.5,3.3,2.4,2.1
38033,3.1,2.3,2.5,2.2,3.1,3.2,3.2,2.6,2.6,3.2,2.6,2.5,2.4,2.2,2.1,2.3,2.7,2,1.8,1.6,3,2.3,1.6
38035,2.8,2.7,3.3,3.2,3,3.1,2.9,2.8,2.9,3.8,3.4,3.5,3.2,3,2.7,2.4,2.4,2.2,2.1,1.9,4.5,2.7,1.9
38037,3.1,3,3.5,3.9,3.6,3.9,3.5,3.4,4,4.1,3.6,3.5,3,2.9,2.7,3.1,3,2.9,2.4,2.1,2.7,2.2,2
38039,2.5,2.3,3.1,2.8,2.5,2.8,3,2.5,2.4,3.3,2.9,2.9,2.5,2.4,2.3,2.4,2.9,2.8,2.1,2.2,2.9,2.4,2.2
38041,3,2.7,3.5,3.7,3.4,3.6,3.4,3.9,3.4,3.6,3,2.8,2.6,2.7,2,2.5,3,1.9,1.9,1.8,3.8,2.7,1.7
38043,4.6,5.1,5.3,5.6,5.9,4.8,4.6,4.7,4,4.6,5.2,5,4.9,4.7,3.8,3.7,3.8,3.6,4,3.7,4.9,4.3,3.9
38045,2.8,3,3.2,3.4,3.4,3.2,3.1,3.1,3.2,4,3.5,2.9,2.4,2.3,2.4,2.5,2.4,1.9,1.8,1.9,2.6,1.9,1.9
38047,2.8,2.8,3.3,3.4,4.1,3.6,3.1,3.4,3.5,3.4,3.5,3,2.9,3.1,2.9,2.9,3.4,2.5,2.3,2.2,3.1,2.5,2.2
38049,4.9,4.8,5.8,6.2,5.7,5.5,4.8,4.8,5,4.9,4.7,4.4,4.1,4.1,4.1,4.2,4.9,4.2,3.7,3.3,5.3,3.6,3.2
38051,2.9,2.7,2.9,3,2.8,2.8,2.7,2.7,2.8,3.7,4.3,3.6,3.1,3,2.9,3.2,3.1,2.6,2.5,2.8,3.2,2.9,2.1
38053,3.1,2.7,3.6,3.6,3.4,3.6,3.1,3,2.3,3.1,2.1,1.7,1.5,1.5,1.5,2.5,3.8,2.5,1.6,1.5,7.4,4.5,1.9
38055,4.7,4.7,5.1,5.5,5.5,4.8,4.4,4.5,4.4,4.5,5,4.6,4.2,4.2,3.9,3.7,3.5,3.1,3.1,2.9,4.3,3.1,3.1
38057,4.3,4,4.3,4.4,4.4,4.4,3.7,4,4.5,4.1,5.1,5.2,5.1,4.6,3.9,4.2,4.4,4,3.9,3.8,5.6,3.9,3.3
38059,3,3.1,3.5,3.6,3.6,3.5,3.2,3.3,3.4,4.2,4.5,3.9,3.4,3.3,3.2,3.1,3.3,3.1,3,2.7,4.9,3.2,2.5
38061,4.7,4.1,5.1,5,5.2,5.8,5.8,5.6,4.1,3.8,2.6,2.1,1.6,1.5,1.2,2,3,2,1.5,1.3,5.1,2.9,1.5
38063,3.8,3.6,4.1,3.9,3.7,4.1,4.1,4,3.2,3.9,4,4.2,4,4.3,3.7,3.7,3.4,3.1,3.1,2.8,4.4,3.1,2.9
38065,4.2,3.7,4.2,3.8,3.7,4.6,3.8,4.1,4.4,3.8,5.6,5.9,6.4,6.1,6.2,5.9,5.5,4.1,3.7,3.4,5,3.3,3.3
38067,5.2,4.2,5.6,6.5,8,6.4,6,5.4,5.1,5.6,6.2,6.7,6.1,6,5.5,5.3,5,4.2,3.7,3.1,5.5,4,3.4
38069,3.4,4.2,4.5,5,4.7,4.5,4.3,4.3,4.2,5,5.2,4.6,4.1,4.2,4.1,4.2,4,3.1,2.9,2.9,4.2,2.8,2.6
38071,3.4,3.1,3.6,3.9,4,3.8,3.9,3.8,3.7,4,3.7,3.7,4,3.7,3.5,3.4,2.9,2.7,2.6,2.7,4.3,2.7,2.3
38073,2.4,2.3,2.6,2.9,2.9,3.1,3.8,3,3.5,7.6,4.5,3.4,2.9,2.9,2.8,2.5,2.3,1.9,1.7,1.6,3.9,2.2,1.7
38075,2.5,2.3,2.8,2.8,2.7,3,3,2.9,2.5,3.8,2.7,2.7,2.2,2.4,2.6,3.3,3.9,2.6,2.2,2.3,4.8,2.8,2
38077,2.7,2.9,3.3,3.4,3.3,3.3,3.4,3.2,3.8,4.9,3.8,3.7,3.5,3.3,3,2.7,2.7,2.4,2.4,2.2,3.7,2.3,1.9
38079,9.5,8.2,11.1,10.2,9.3,9.1,8.9,8.8,9.3,11,10.7,10.6,10.1,12.3,11.2,10.3,10.8,10.2,8.7,7.6,13.1,8.7,6.6
38081,2.4,3.1,3.2,2.7,2.9,2.6,3.7,3.5,4.5,10.2,4.2,2.9,2.5,2.5,2.2,1.8,1.9,2,1.7,1.7,4.2,2.3,1.7
38083,5.2,5.1,5.9,5.1,6.1,5.6,5.3,4.9,4,5,3.8,3.9,3.5,3.9,4.9,5,5.6,4.4,4.2,4.1,5.7,4.3,2.6
38085,5.6,4.8,4.8,5,6.7,6.6,6.8,6.2,5.1,4.8,5,5.2,4.9,4.6,4.6,4.4,4.4,3.7,3.7,3.5,3.8,3,2.6
38087,2.6,2.3,2,2.6,3.1,2.3,2.3,1.6,1.3,2,2.1,2,2.1,2.1,2,2.6,2.5,1.9,2,2,3,2.5,2.6
38089,2.8,2.6,3.2,3.1,3.1,2.9,2.5,2.4,2.3,3,2.7,2.1,1.7,1.7,1.6,2.7,3.9,2.7,2.2,1.9,7,3.9,1.9
38091,2,1.9,2.2,2.2,2.3,2.6,2.4,2.2,2.1,2.8,2.7,2.5,2.6,2.4,2.2,2.3,2.1,1.7,1.9,1.9,2.8,2.4,2
38093,2.5,2.5,3.1,3.4,3.2,3.1,2.9,2.8,2.8,3.4,4.1,3.7,3.3,3.1,2.7,2.6,2.5,2.3,2.3,2.1,3.4,2.5,2
38095,2.8,2.8,3.5,3.6,4.2,4.8,5.1,3.8,3.1,3,2.6,2.9,3.2,3.8,3.4,2.7,2.2,2.5,2.3,2.5,2.7,2.8,2.4
38097,2.9,2.9,3.7,3.4,3.7,3.7,3.5,3.2,3.2,3.8,3.6,3.5,3,2.9,2.6,2.8,2.8,2.4,2.4,2.4,3.5,2.5,2
38099,3.6,3.2,4,4,4.6,4.7,4.5,4.1,4.2,4.7,5,4.8,4.7,4.9,4.5,4.2,3.8,3.3,2.9,3,4.4,3.8,3.1
38101,3.2,3.1,3.5,3.7,3.5,3.4,3,2.9,2.9,3.5,3.4,3.1,2.5,2.7,2.6,3.2,4.1,3.2,2.6,2.3,5.8,3.6,2.3
38103,4,3.8,4.3,4.5,4.7,4.6,4.5,4.5,4.3,5,3.9,4.2,3.8,4.3,4.3,4,3.8,3.2,2.8,2.8,4.2,3.5,3.1
38105,2.9,2.3,3,3,2.6,2.2,2,1.8,1.7,2.4,2.1,1.4,1.1,1.2,1.2,2.4,4.4,2.5,1.8,1.7,9.4,5.4,2.3
39000,4.1,4.4,5.8,6.2,6.3,5.9,5.4,5.6,6.6,10.2,10.3,8.8,7.4,7.5,5.8,5,5,5,4.5,4.2,8.2,5.1,4
39001,7.6,7.6,9.9,10,9.8,8.5,7.6,7.7,9.4,14.6,16,14.3,12.5,12.7,9.2,7.9,7.6,7.2,7,6.9,9.3,6.4,5.4
39003,4.7,5.1,6.6,6.9,6.8,6.3,6.1,6.3,7.5,11.3,10.7,9.5,7.7,7.8,5.8,4.9,5,5,4.5,4.1,8.6,5.8,4.2
39005,4.3,4.6,6.4,7,7.3,6.5,5.5,6,7.6,12.5,11.9,9.9,8,8.1,6,5.1,5.1,4.9,4.6,4.2,6.5,4.4,3.8
39007,5.2,6.2,7.6,8,7.6,7.4,6.7,7,8.1,13.5,13,10.9,9.4,9.5,7.2,6,6.1,5.9,5.2,4.8,8.4,5.5,4.4
39009,5.7,5,6.3,6.7,6.9,6.6,5.9,6.1,6.8,8.8,10.7,9.9,8.5,9,6.9,6.3,6.4,6,5.6,5.3,7.7,5.6,4.8
39011,3.6,4.4,6,5.3,5.3,4.6,4.2,4.5,5.5,10.6,10,8.1,6.2,5.9,4.3,3.7,3.8,3.7,3.3,3,6.9,3.7,3.1
39013,6.6,5.7,7.1,6.9,7.1,6.6,5.8,5.6,6.2,9.2,11.3,9.5,8.2,8.2,6.7,6.4,7.5,6.3,5.5,5.7,10.2,6.2,5.2
39015,5.5,6,7.1,7.3,7.2,7,6.9,6.5,7.7,12.7,13.3,11.8,10,10.1,7.4,6.3,5.8,5.7,5.4,5,8.4,5.4,4.5
39017,3.9,4.1,5.4,5.5,5.6,5.4,5.7,5.1,6,9.6,10.1,9.1,7.7,7.5,5.5,4.6,4.5,4.4,4.1,3.8,7.3,4.5,3.5
39019,4.7,4.9,6.9,7.9,7.7,6.9,6.1,6.2,7.7,13.7,13,10.2,7.9,7.9,6.1,6,6.9,5.8,5.3,5,8.9,5.7,4.3
